sheet,categoria,score,nome_azienda,telefono,regione,citta,sito_web,instagram,linkedin,email
2026-05-05,Ottimale,80.0,GRUPPO TURIANO COSTRUZIONI - Showroom Ristrutturazioni,02 4976 2015,Lombardia,Monza,https://turianocostruzioni.com/,,,
2026-05-05,Ottimale,80.0,P&P Costruzioni,338 443 2968,Lombardia,Monza,https://ppcostruzioni.it/,,,
2026-05-05,Ottimale,80.0,D.M.D.Costruzioni S.r.l.,0371 383 1113,Lombardia,Monza,https://dmdcostruzionisrl.com/,,,
2026-05-05,Ottimale,80.0,Tecnozeta srl - Impianti di Riscaldamento Monza,039 740593,Lombardia,Monza,https://www.tecnozeta.net/,,,
2026-05-05,Ottimale,80.0,Egiservice Ristrutturazioni,329 036 6060,Lombardia,Monza,http://egiserviceristrutturazioni.it/,,,
2026-05-05,Ottimale,80.0,Edilimpianti Srl,039 493106,Lombardia,Monza,http://www.edilimpiantisrl.it/,,,
2026-05-05,Ottimale,80.0,RR Edilizia,335 635 9975,Lombardia,Monza,http://rredilizia.com/,https://www.instagram.com/rredilizia,,
2026-05-05,Ottimale,80.0,Progettazione e Ristrutturazione Appartamenti- Chiavi in mano di Trestian Andrian,327 186 5969,Lombardia,Monza,https://ristrutturazionecasaandrian.it/,,,
2026-05-05,Ottimale,80.0,SI.GE.CO Costruzioni S.r.l.,039 287 8389,Lombardia,Monza,http://www.sigecogroup.com/,,,
2026-05-05,Ottimale,80.0,P M Costruzioni S A S,335 825 9738,Lombardia,Monza,http://www.pmcostruzionisas.it/,,,
2026-05-05,Ottimale,80.0,Edil Ad Costruzioni s.a.s. di Simoun Ad,334 788 2890,Lombardia,Monza,http://edilad.it/,,,
2026-05-05,Ottimale,75.0,Fratelli Ramaj,0341 286714,Lombardia,Lecco,http://www.fratelliramaj.it/,,,
2026-05-05,Ottimale,75.0,Nuova TS&C s.r.l.,0341 188 1763,Lombardia,Lecco,http://www.tsccostruzioni.it/,,,
2026-05-05,Ottimale,75.0,Genma Srl Unipersonale,335 715 8609,Lombardia,Monza,http://www.genma.it/,,,
2026-05-05,Ottimale,75.0,Muratore Monza,340 981 1705,Lombardia,Monza,http://muratoremonza.it/,,,
2026-05-05,Ottimale,75.0,CasaEnergetica,800 589 245,Lombardia,Monza,https://green.casaenergetica.it/,,,
2026-05-05,Ottimale,75.0,Edilbergamasca,039 832384,Lombardia,Monza,https://www.edilbergamasca.it/,,,
2026-05-05,Ottimale,75.0,Seli manutenzioni generali srl,039 362740,Lombardia,Monza,http://www.seli.com/,https://www.instagram.com/seli.manutenzioni.generali,,
2026-05-05,Ottimale,75.0,Falduto F.lli Srl,039 200 2302,Lombardia,Monza,http://www.faldutofratelli.it/,,,
2026-05-05,Ottimale,75.0,ASG S.R.L.S. PRONTO INTERVENTO 24H 7/7,348 173 2164,Lombardia,Monza,https://asg-s-r-l.it/,,,
2026-05-05,Ottimale,75.0,Termotecnica Monzese | SMIT Group,039 202 2220,Lombardia,Monza,https://www.caldaieriscaldamentomonza.it/,https://www.instagram.com/termotecnica_monzese,,
2026-05-05,Ottimale,75.0,Smartwatt Srl,039 226 7611,Lombardia,Monza,https://www.smartwatt.it/,,,
2026-05-05,Ottimale,75.0,SEI Luxury Projects,02 8128 4136,Lombardia,Monza,http://www.seiluxury.it/,https://www.instagram.com/seiluxuryprojects,https://www.linkedin.com/company/seiluxury,
2026-05-05,Alto,70.0,Blu Costruzioni S.R.L.,0341 497162,Lombardia,Lecco,http://www.blucostruzioni.com/,,,
2026-05-05,Alto,70.0,Costruzioni Edili Sangiorgio srl,031 851474,Lombardia,Lecco,http://www.coedsangiorgio.it/,https://www.instagram.com/costruzioniedilisangiorgio,https://www.linkedin.com/company/costruzioniedilisangiorgiosrl,
2026-05-05,Alto,70.0,Malacrida Ambiente Sviluppo E Costruzioni Srl,039 578 8107,Lombardia,Monza,,,,
2026-05-05,Alto,65.0,Impresa Pietro Carsana & C. Srl,0341 493040,Lombardia,Lecco,http://www.carsana.it/,,,
2026-05-05,Alto,65.0,CpC immobiliare srls,333 891 8423,Lombardia,Lecco,http://www.cpcimmobiliare.it/,,,
2026-05-05,Alto,65.0,Tentori Alessandro Srl,0341 286065,Lombardia,Lecco,http://www.tentorialessandro.com/,https://www.instagram.com/tentorialessandro,,
2026-05-05,Alto,65.0,Edilpanzeri Srl,0341 541692,Lombardia,Lecco,http://www.edilpanzeri.it/,https://www.instagram.com/edilpanzeri.srl,,
2026-05-05,Alto,65.0,Savai S.r.l.,0341 583978,Lombardia,Lecco,http://www.savai.it/,,,
2026-05-05,Alto,65.0,Patra Group S.r.l.,0341 592194,Lombardia,Lecco,https://patragroup.it/,https://www.instagram.com/patragroup.it,,
2026-05-05,Alto,65.0,Villa & Spreafico srl,0341 494411,Lombardia,Lecco,https://villa-spreafico.it/,,,
2026-05-05,Alto,65.0,Loreto Srl,0341 368153,Lombardia,Lecco,http://www.bellagioview.com/,,,
2026-05-05,Alto,65.0,EPS Energy Pro System | SMIT Group,0341 287840,Lombardia,Lecco,http://www.epslecco.it/,,,
2026-05-05,Alto,65.0,Termoidraulica Invernizzi Giorgio,0341 250904,Lombardia,Lecco,https://www.termoidraulicainvernizzi.com/,,,
2026-05-05,Alto,65.0,R.M. di Memeo Raffaele,346 318 3766,Lombardia,Lecco,http://www.rmicostruzioni.com/,,,
2026-05-05,Alto,65.0,Impresa Ing. Galbiati SpA,039 387741,Lombardia,Monza,http://www.impresagalbiati.it/,,,
2026-05-05,Alto,65.0,Edil General Service,329 925 9827,Lombardia,Monza,https://generalservice.altervista.org/,,,
2026-05-05,Alto,65.0,Impresa Ongaro S.A.S Di G.Ongaro & C.,039 202 6302,Lombardia,Monza,http://www.impresaongaro.it/,https://www.instagram.com/impresa_ongaro_monza,,
2026-05-05,Alto,65.0,Impresa Di Giacomo Srl,039 278 1297,Lombardia,Monza,http://www.impresadigiacomo.com/,,,
2026-05-05,Alto,65.0,SOLUZIONI EDIL SRL,320 463 0863,Lombardia,Monza,https://www.soluzioniedil.it/,,,
2026-05-05,Alto,65.0,Solea,039 492195,Lombardia,Monza,https://www.soleasrl.net/,,,
2026-05-05,Alto,65.0,LimpidaGroup,334 315 2883,Lombardia,Monza,https://www.limpidagroup.com/,,,
2026-05-05,Alto,65.0,Edil Vi.Spa. Srl,039 278 5561,Lombardia,Monza,http://www.edilvispa.it/,https://www.instagram.com/edilvispa_,https://www.linkedin.com/company/edil-vi-spa-srl,
2026-05-05,Alto,65.0,IMPRECOM SRL,039 909 3170,Lombardia,Monza,https://imprecomsrl.it/,,https://www.linkedin.com/company/14793443,
2026-05-05,Alto,65.0,Edil Pro Italy,379 146 9527,Lombardia,Monza,https://edilproitaly.wixsite.com/edil-pro-italy,,,
2026-05-05,Alto,65.0,Idraulico Monza Assistenza Caldaie,039 911 1201,Lombardia,Monza,http://idraulico-monza.it/,https://www.instagram.com/idraulicomonza,,
2026-05-05,Alto,65.0,ENERGY HOME | Elettricista Monza e Brianza,347 745 3826,Lombardia,Monza,https://www.energyhomebrianza.it/,,,
2026-05-05,Alto,65.0,RCIDRO Srl,335 684 0984,Lombardia,Monza,http://www.rcidrosrl.it/,,,
2026-05-05,Alto,65.0,Imemont Srl,039 278 3036,Lombardia,Monza,http://www.imequadriduestelle.it/impianti/imemont.html,,https://www.linkedin.com/company/lmemont,
2026-05-05,Alto,65.0,Condizionatori Monza | Installazione e Manutenzione |N.C. Termoidraulica,334 564 2703,Lombardia,Monza,https://www.nctermoidraulica.it/assistenza-condizionatori-monza,,,
2026-05-05,Alto,65.0,Sagi Energia S.R.L.,039 837790,Lombardia,Monza,https://www.sagienergia.it/,,,
2026-05-05,Alto,65.0,Milano Condensazione S.r.l.,039 272 6362,Lombardia,Monza,https://it-it.facebook.com/MilanoCondensazioneSrl/,,,
2026-05-05,Alto,65.0,EDIL IVAN MONZA,392 014 7955,Lombardia,Monza,https://www.edilmonzaivan.it/,,,
2026-05-05,Alto,65.0,re-BUILDING | A+ | Servizi edili qualificati a referente unico,039 636 2841,Lombardia,Monza,https://www.re-building.it/,,,
2026-05-05,Alto,65.0,Edil Progress Srl,039 245 8511,Lombardia,Monza,https://edilprog.it/,,,
2026-05-05,Alto,65.0,Arte Casa Design S.R.L.S,335 459 694,Lombardia,Monza,http://www.artecasadesign.com/,,,
2026-05-05,Alto,60.0,Piantanida Costruzioni,0341 576095,Lombardia,Lecco,,,,
2026-05-05,Alto,60.0,Balossi Mario Costruzioni Srl,0341 285829,Lombardia,Lecco,,,,
2026-05-05,Alto,60.0,Ri-Lan Costruzioni Edili Srl,0341 680392,Lombardia,Lecco,,,,
2026-05-05,Alto,60.0,Fr.impianti Elettrici,0341 286257,Lombardia,Lecco,,,,
2026-05-05,Alto,60.0,Natan Impresa Di Costruzioni Srl,039 736144,Lombardia,Monza,,,,
2026-05-05,Alto,60.0,Melzi Costruzioni Srl,039 320468,Lombardia,Monza,,,,
2026-05-05,Alto,60.0,CERIZZA IMPIANTI DI CERIZZA OSVALDO,039 202 1938,Lombardia,Monza,,,,
2026-05-05,Alto,60.0,Costruzioni Edilizia International services,388 184 1920,Lombardia,Monza,,,,
2026-05-05,Alto,60.0,GPM Costruzioni,039 232 2127,Lombardia,Monza,,,,
2026-05-05,Alto,55.0,ogedilizia srls,338 905 0006,Lombardia,Lecco,http://www.ristrutturazionebagniecucine.com/,,,
2026-05-05,Alto,55.0,Ristrutturazioni edili lecco - Montanelli Franco,340 770 1969,Lombardia,Lecco,https://impresaedilemontanelli.it/,,,
2026-05-05,Alto,55.0,Frigerio Agostino Costruzioni Srl,0341 201208,Lombardia,Lecco,http://facostruzioni.it/,,,
2026-05-05,Alto,55.0,Gilardi Costruzioni Srl,0341 285466,Lombardia,Lecco,http://www.gilardicostruzioni.it/,,,
2026-05-05,Alto,55.0,IMPRESA BOLIS AURELIO,0341 367434,Lombardia,Lecco,,,,
2026-05-05,Alto,55.0,Studio Ingegneria Impiantistica,0341 282334,Lombardia,Lecco,https://www.ingegneriaimpiantistica.it/,,,
2026-05-05,Alto,55.0,Vitali Michele Impianti Elettrici Lecco,0341 284267,Lombardia,Lecco,http://www.michelevitali.it/,,,
2026-05-05,Alto,55.0,F.V. Costruzioni S.R.L.,039 730084,Lombardia,Monza,https://www.fv-costruzioni.com/,,,
2026-05-05,Alto,55.0,Elettricista Monza,392 392 4155,Lombardia,Monza,https://elettricistamonzabrianza.com/,,,
2026-05-05,Alto,55.0,Pisani Impianti Tecnologici,393 895 6368,Lombardia,Monza,https://www.impiantitecnologicipisani.it/,https://www.instagram.com/pisani_impianti_tecnologici,,
2026-05-05,Alto,55.0,Area Solution S.R.L.,039 832092,Lombardia,Monza,https://areasolution.eu/,,,
2026-05-05,Alto,55.0,Ecoproject S.R.L.,338 942 4254,Lombardia,Monza,http://www.ecoprojectsrl.com/,,,
2026-05-06,Ottimale,100.0,Preve Costruzioni S.P.A.,0171 752601,Piemonte,Cuneo,http://www.prevecostruzioni.com/,,,
2026-05-06,Ottimale,100.0,Giuggia Costruzioni,0174 597529,Piemonte,Cuneo,http://www.giuggia.com/,,,
2026-05-06,Ottimale,100.0,Edilizia Novarese Snc di Barra M. & C.,0172 94123,Piemonte,Cuneo,http://www.edilizianovarese.com/,,,
2026-05-06,Ottimale,90.0,Fantino Costruzioni Spa,0171 692810,Piemonte,Cuneo,https://www.fantinospa.it/,https://www.instagram.com/fantino_costruzioni_impresa,https://www.linkedin.com/company/fantino-costruzioni-s,
2026-05-06,Ottimale,90.0,Pianfei Costruzioni,338 481 8837,Piemonte,Cuneo,http://www.pianfeicostruzioni.it/,https://www.instagram.com/pianfeicostruzionisrl,,
2026-05-06,Ottimale,90.0,Ghirardi Ristrutturazioni,335 527 0976,Piemonte,Cuneo,http://www.ghirardisrl.it/,,,
2026-05-06,Ottimale,90.0,Impresa Edile Sordello,392 581 2301,Piemonte,Cuneo,https://www.impresaedilesordello.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,,,
2026-05-06,Ottimale,90.0,Editel S.p.a. - Impresa di Costruzioni,0174 788100,Piemonte,Cuneo,https://www.editelspa.it/,https://www.instagram.com/editelspa,https://www.linkedin.com/company/editel-impresa-di-costruzioni,
2026-05-06,Ottimale,90.0,Ramondetti Impianti Srl,0174 585860,Piemonte,Cuneo,http://www.ramondetti.it/,,,
2026-05-06,Ottimale,85.0,"MEI Controsoffitti, cartongesso, isolamenti",328 643 8548,Piemonte,Cuneo,https://www.meicontrosoffitti.it/,https://www.instagram.com/mei_controsoffitticartongesso,,
2026-05-06,Ottimale,85.0,Giordano & C. Spa,0171 381201,Piemonte,Cuneo,https://www.giordanocompany.it/,,,
2026-05-06,Ottimale,80.0,Impresa Edile Ponzo,0171 402368,Piemonte,Cuneo,http://www.impresaponzo.it/,,,
2026-05-06,Ottimale,80.0,Fantino Costruzioni (S.P.A.),0171 611481,Piemonte,Cuneo,https://www.fantinospa.it/,https://www.instagram.com/fantino_costruzioni_impresa,https://www.linkedin.com/company/fantino-costruzioni-s,
2026-05-06,Ottimale,80.0,Silato Costruzioni di Silato Ugo,335 546 0654,Piemonte,Cuneo,https://www.silatocostruzioni.it/,,https://www.linkedin.com/in/ugo-silato,
2026-05-06,Ottimale,80.0,Edilmargaria Impresa Edile,348 370 6810,Piemonte,Cuneo,http://www.edilmargaria.com/,https://www.instagram.com/edilmargaria,,
2026-05-06,Ottimale,80.0,Cuneo Edile,0171 689003,Piemonte,Cuneo,http://www.cuneocalcestruzzi.com/,,,
2026-05-06,Ottimale,80.0,BERGAMINO COSTRUZIONI S.R.L.,0172 696240,Piemonte,Cuneo,http://www.bergaminocostruzioni.it/,,,
2026-05-06,Ottimale,80.0,Edil Costruzioni Srl,0175 72238,Piemonte,Cuneo,https://www.edilcostruzioni-cn.it/,,,
2026-05-06,Ottimale,80.0,Costamagna Costruzioni,0174 66167,Piemonte,Cuneo,http://www.costamagnacostruzioni.it/,,,
2026-05-06,Ottimale,80.0,La Passatore Costruzioni Srl,0171 682719,Piemonte,Cuneo,https://lapassatore.it/,,,
2026-05-06,Ottimale,80.0,Sola Costruzioni s.r.l.,0171 403564,Piemonte,Cuneo,http://www.solacostruzioni.it/,,,
2026-05-06,Ottimale,80.0,Sangallo Bioedilizia,0171 480582,Piemonte,Cuneo,http://www.bioediliziasangallo.it/,,,
2026-05-06,Ottimale,80.0,Aimo Costruzioni,339 246 5960,Piemonte,Cuneo,https://aimocostruzioni.it/,,,
2026-05-06,Ottimale,80.0,EsseBiEdil - Ristrutturazioni,340 781 2928,Piemonte,Cuneo,http://www.essebiedil.it/,,,
2026-05-06,Ottimale,80.0,Dutto Impianti,335 536 4378,Piemonte,Cuneo,https://duttoimpiantielettrici.it/,,,
2026-05-06,Ottimale,80.0,AM IMPIANTI ELETTRICI,329 226 8323,Piemonte,Cuneo,https://www.amimpiantielettricisrl.it/,,,
2026-05-06,Ottimale,80.0,"Parola Impianti srl di Parola, Secchino e Tassone",348 223 2405,Piemonte,Cuneo,https://www.parolaimpianti.it/,,,
2026-05-06,Ottimale,80.0,Brignone Impianti,0171 946087,Piemonte,Cuneo,http://www.brignoneimpianti.it/,,,
2026-05-06,Ottimale,80.0,Elettroworld di Bottasso Cristian - Impianti Civili e Industriali Automatismi e Antincendio a Cuneo,0171 187 6098,Piemonte,Cuneo,http://www.elettroworld.net/,,,
2026-05-06,Ottimale,80.0,Merlino Impianti SRL,0174 701392,Piemonte,Cuneo,http://www.merlinoimpiantielettrici.it/,,,
2026-05-06,Ottimale,80.0,Ceva Costruzioni Edili SRL,335 225 029,Piemonte,Cuneo,https://www.cevacostruzioni.it/,https://www.instagram.com/cevacostruzioni,,
2026-05-06,Ottimale,80.0,Bertone Costruzioni S.r.l.,0171 734293,Piemonte,Cuneo,https://bertonecostruzioni.it/,https://www.instagram.com/bertone_costruzioni_srl,,
2026-05-06,Ottimale,75.0,Cornaglia Fratelli,0171 610756,Piemonte,Cuneo,http://www.cornagliafratelli.it/,https://www.instagram.com/cornagliafratelli,,
2026-05-06,Ottimale,75.0,Somoter,0171 266268,Piemonte,Cuneo,https://somoter.com/,,,
2026-05-06,Ottimale,75.0,Cieb Nuova Srl,0172 68216,Piemonte,Cuneo,http://www.cieb.it/,,,
2026-05-06,Ottimale,75.0,"Ghinamo Ascensori - Ascensori, Montacarichi, Piattaforme - Cuneo",0171 402093,Piemonte,Cuneo,https://www.ghinamoascensori.com/,,,
2026-05-06,Ottimale,75.0,Peletto srl,0173 253053,Piemonte,Cuneo,https://www.pelettosrl.it/,,,
2026-05-06,Ottimale,75.0,Alpa Elettrica SRL,0175 759051,Piemonte,Cuneo,http://www.alpaelettrica.it/,,,
2026-05-06,Alto,70.0,Rittano Fabrizio Ristrutturazioni E Manutenzioni Edili,338 584 6845,Piemonte,Cuneo,https://www.rittanofabrizio.it/,,,
2026-05-06,Alto,70.0,Massucco Costruzioni Srl,800 060 303,Piemonte,Cuneo,http://www.massuccocostruzioni.com/,https://www.instagram.com/massuccocostruzioni,,
2026-05-06,Alto,70.0,L'Edilizia Marene S.R.L.,0172 742302,Piemonte,Cuneo,,,,
2026-05-06,Alto,65.0,Cuneo Calcestruzzi,0171 689003,Piemonte,Cuneo,http://www.cuneocalcestruzzi.com/,,,
2026-05-06,Alto,65.0,I.C.E.L.S.A. S.p.a.,0171 67035,Piemonte,Cuneo,http://www.icelsacostruzionicuneo.it/,,,
2026-05-06,Alto,65.0,Cismondi Commerciale,0171 690800,Piemonte,Cuneo,http://www.cismondisas.com/,,,
2026-05-06,Alto,65.0,Cuneo Asfalti Sas Di Rizzato Claudio & C. Impermeabilizzazioni,338 822 5885,Piemonte,Cuneo,http://www.cuneoasfalti.com/,,,
2026-05-06,Alto,65.0,Orchidea S.R.L.,339 676 4440,Piemonte,Cuneo,https://www.orchideasrl.com/,,,
2026-05-06,Alto,65.0,Edilscavi S.r.l.,0171 403368,Piemonte,Cuneo,http://www.edilscavicuneo.it/,,,
2026-05-06,Alto,65.0,Caroni S.p.a.,0171 64555,Piemonte,Cuneo,http://www.caroni.it/,,,
2026-05-06,Alto,65.0,Silo Srl - Fotovoltaico Cuneo,0171 413314,Piemonte,Cuneo,https://silocuneo.com/,,,
2026-05-06,Alto,65.0,Edilvetta,0174 597522,Piemonte,Cuneo,https://www.edilvetta.com/,,,
2026-05-06,Alto,65.0,Costrunet Srl,0172 86262,Piemonte,Cuneo,http://www.costrunet.com/,https://www.instagram.com/costrunet,https://www.linkedin.com/in/paolo-candellero-045a42b4,
2026-05-06,Alto,60.0,L.C.M. Costruzioni Srl,0171 613345,Piemonte,Cuneo,,,,
2026-05-06,Alto,60.0,Bruno Paolo Impresa Edile,346 350 7254,Piemonte,Cuneo,,,,
2026-05-06,Alto,60.0,Impresa Edile Mattalia,349 446 4514,Piemonte,Cuneo,,,,
2026-05-06,Alto,60.0,I.C.E.G. Snc Impresa Costruzioni Edili Gallo Di Giuseppe Gallo & Figli,0171 681490,Piemonte,Cuneo,,,,
2026-05-06,Alto,60.0,Artusio Costruzioni (S.R.L.),0171 67464,Piemonte,Cuneo,,,,
2026-05-06,Alto,55.0,IMPRESA EDILE IMERI DI IMERI GJULIAN,351 750 0152,Piemonte,Cuneo,http://impresaedileimeri.it/,,,
2026-05-06,Alto,55.0,REACOS - Costruzioni Generali,0171 601504,Piemonte,Cuneo,http://www.reacos.it/,,,
2026-05-06,Alto,55.0,Impresa Edile Delpiano,0172 696281,Piemonte,Cuneo,http://www.impresaediledelpianomauro.it/,,,
2026-05-06,Alto,55.0,2t Impianti Elettrici Cuneo,0171 697622,Piemonte,Cuneo,https://2teccoimpiantielettrici.com/,,,
2026-05-06,Alto,55.0,Galaverna Impianti,335 532 8117,Piemonte,Cuneo,https://www.galavernaimpianticuneo.com/,,,
2026-05-06,Alto,55.0,TM Costruzioni - Impresa Edile Tallone Marco,339 723 3013,Piemonte,Cuneo,https://www.tmcostruzionisrl.com/,,,
2026-05-06,Alto,55.0,Nuova Edilizia Di Arch. Girello Oscar,0171 691023,Piemonte,Cuneo,http://www.nuovaediliziadigirellooscar.it/,,,
2026-05-07,Ottimale,100.0,AT Servizi - Impresa edile ristrutturazioni casa firenze,339 544 6417,Toscana,Firenze,http://www.atservizi.eu/,,,
2026-05-07,Ottimale,100.0,RISTRUTTURAZIONI FIRENZE GMA SRL,055 013 1722,Toscana,Firenze,https://www.gmaedile.it/,,,
2026-05-07,Ottimale,100.0,Edil TB – Impresa Edile e Ristrutturazioni a Firenze,345 214 8015,Toscana,Firenze,https://ediltb.it/,https://www.instagram.com/edil.tb,,
2026-05-07,Ottimale,100.0,Impresa Edile Firenze - Edil Idraulica Srls,331 750 0272,Toscana,Firenze,https://www.edilidraulicasrls.it/,,,
2026-05-07,Ottimale,100.0,LF Impresa Edile di Lama Fatjon,055 389 3230,Toscana,Firenze,https://www.impresaedilelf.it/,,,
2026-05-07,Ottimale,100.0,Edil Bullari - Impresa Edile,328 458 4134,Toscana,Firenze,https://www.edilbullari.com/,,,
2026-05-07,Ottimale,100.0,MG Eurocostruzioni,327 042 3644,Toscana,Firenze,https://www.mgeurocostruzioni.it/,,,
2026-05-07,Ottimale,100.0,Gruppo Zenith | Ristrutturazioni Chiavi in mano,055 010 8794,Toscana,Firenze,https://www.gruppozenithome.com/,,,
2026-05-07,Ottimale,100.0,GEMI edilizia & impianti,333 577 5895,Toscana,Firenze,http://www.gemiediliziaimpianti.it/,,,
2026-05-07,Ottimale,100.0,Gavilli Impianti Elettrici e Tecnologici,328 874 2244,Toscana,Firenze,http://www.gavilli-impianti.it/,https://www.instagram.com/gavilli_impianti,,
2026-05-07,Ottimale,100.0,Tecnika Firenze | Progettazione & Design - Consulenza Immobiliare - Ristrutturazioni,055 538 7458,Toscana,Firenze,https://tecnikafirenze.it/,https://www.instagram.com/tecnika_firenze,https://www.linkedin.com/company/tecnikafirenze,
2026-05-07,Ottimale,100.0,DNA TecnoServizi & Ristrutturazioni,06 9604 0202,Toscana,Firenze,http://www.dnatecnoservizi.it/,,,
2026-05-07,Ottimale,100.0,Sorrentino Edilizia,393 297 8651,Toscana,Firenze,http://www.sorrentinoedilizia.com/,,,
2026-05-07,Ottimale,100.0,BigMat Costruire Materiali Per L'Edilizia S.r.l.,055 653 3224,Toscana,Firenze,https://costruire.bigmat.it/,,,
2026-05-07,Ottimale,90.0,Impresa edile Moretti Fabio SRL,335 819 3862,Toscana,Firenze,https://impresaedilemorettifabio.it/,,,
2026-05-07,Ottimale,90.0,Toscana Costruzioni Srl,327 869 4000,Toscana,Firenze,https://toscanacostruzioni.com/,,,
2026-05-07,Ottimale,90.0,MAC SERVICE COSTRUZIONI,055 098 4493,Toscana,Firenze,https://macservicecostruzioni.it/,https://www.instagram.com/mac_service_costruzioni,,
2026-05-07,Ottimale,90.0,Fiorentina Costruzioni Srl,055 432712,Toscana,Firenze,https://www.fiorentinacostruzioni.it/,,,
2026-05-07,Ottimale,90.0,Edilselmani Impresa Edile,333 523 4123,Toscana,Firenze,https://impresaedileselmani.it/,https://www.instagram.com/impresaselmani,,
2026-05-07,Ottimale,90.0,DFC Edilizia 360,327 206 2990,Toscana,Firenze,https://www.facebook.com/DFC-Edilizia-360-113061420828516/?ref=page_internal,,,
2026-05-07,Ottimale,90.0,Sufa Costruzioni S.n.c.,055 010 7382,Toscana,Firenze,http://www.sufacostruzioni.it/,,,
2026-05-07,Ottimale,90.0,EDIL STORE SRL Edilizia Avanzata e Servizi Integrati - STAFFERIA PER CANTIERE,055 783290,Toscana,Firenze,http://www.edilstore.eu/,,,
2026-05-07,Ottimale,90.0,Braconi Costruzioni S.R.L.,055 899 8219,Toscana,Firenze,http://www.braconicostruzioni.it/,,,
2026-05-07,Ottimale,90.0,Costruzioni MCM,339 750 6945,Toscana,Firenze,https://644259450aa5c.site123.me/,,,
2026-05-07,Ottimale,85.0,ImpresaEdile360 sas,,Toscana,Firenze,https://impresaedile360.it/,,,
2026-05-07,Ottimale,85.0,Tuscan Creative Interior,055 659 3542,Toscana,Firenze,https://www.tuscancreative.it/it/home/,https://www.instagram.com/tuscancreative_interiordesign,,
2026-05-07,Ottimale,85.0,MP immobiliare srl,335 662 8812,Toscana,Firenze,http://www.gruppompcostruzioni.it/,,,
2026-05-07,Ottimale,85.0,ITF Srl,055 936 2950,Toscana,Firenze,http://www.itfsrl.it/,https://www.instagram.com/itfsrl,,
2026-05-07,Ottimale,85.0,BRACCINI & CARDINI S.R.L.,055 433718,Toscana,Firenze,http://impiantieprogetti.net/,,,
2026-05-07,Ottimale,85.0,Intec S.r.l.,055 422 0023,Toscana,Firenze,https://www.intecsrl.info/,,,
2026-05-07,Ottimale,80.0,Impresa Edile Edil-Ricciardi,055 328 9178,Toscana,Firenze,http://www.impresaedilericciardi.it/,,,
2026-05-07,Ottimale,80.0,Firenze Ristrutturazioni,340 488 6898,Toscana,Firenze,http://www.firenzeristrutturazioni.it/,https://www.instagram.com/architetto_vincenzo_bennardi,,
2026-05-07,Ottimale,80.0,Martin Costruzioni Edili,327 869 3934,Toscana,Firenze,https://costruzioniedilimartin.it/,,,
2026-05-07,Ottimale,80.0,BONANNO F.LLI Costruzioni Edili Srl,055 785426,Toscana,Firenze,http://www.bonannoflli.it/,,,
2026-05-07,Ottimale,80.0,La Marmora Costruzioni S.r.l.,331 307 1604,Toscana,Firenze,http://www.lamarmoracostruzioni.it/,,,
2026-05-07,Ottimale,80.0,MK Restauri e Costruzioni Edili,331 438 2462,Toscana,Firenze,http://mkedilizia.com/,https://www.instagram.com/mk_costruzioni,,
2026-05-07,Ottimale,80.0,Impresa Edile Martelli Giuliano,055 535 4570,Toscana,Firenze,https://www.martelligiuliano.it/,,,
2026-05-07,Ottimale,80.0,Impresa Edile Kastriot,340 412 0076,Toscana,Firenze,https://www.impresaedilekastriot.it/,https://www.instagram.com/explore,,
2026-05-07,Ottimale,80.0,ecostrutture s.r.l. - general contractor / impresa edile / ristrutturazioni / case ecologiche / muratore,388 347 5228,Toscana,Firenze,https://www.ecostrutturesrl.com/,,,
2026-05-07,Ottimale,80.0,HRC Costruzioni,347 032 8636,Toscana,Firenze,https://www.hrc-costruzioni.it/,,,
2026-05-07,Ottimale,80.0,Italkostruzioni - Progettazione & Ristrutturazioni Edilizie,329 183 8630,Toscana,Firenze,https://ybcostruzioni.it/,,,
2026-05-07,Ottimale,80.0,Emmeeffe Costruzioni Srl,055 200 8900,Toscana,Firenze,http://www.emmeeffecostruzioni.it/,,,
2026-05-07,Ottimale,80.0,Tosca Srl-Edilizia-Impianti-General Contractor,055 612 1290,Toscana,Firenze,https://www.toscacostruzioni.it/,,,
2026-05-07,Ottimale,80.0,Gis Firenze Impianti Elettrici,055 680 2625,Toscana,Firenze,https://www.gisfirenzeimpiantielettrici.com/,,,
2026-05-07,Ottimale,80.0,CREA Srl General Contractor Ristrutturazioni,055 986 8185,Toscana,Firenze,http://www.crea.srl/,,,
2026-05-07,Ottimale,80.0,Edilizia Alternativa,800 035 181,Toscana,Firenze,https://edilizialternativa.it/,https://www.instagram.com/edilizialternativa,https://www.linkedin.com/company/edilizia-alternativa,
2026-05-07,Ottimale,80.0,BL Ristrutturazioni,338 286 9333,Toscana,Firenze,http://blristrutturazioni.it/,,,
2026-05-07,Ottimale,80.0,Ciacci Restauri e Costuzioni impresa edile,347 856 8578,Toscana,Firenze,https://www.impresaedileciaccirestauri.it/,,,
2026-05-07,Ottimale,80.0,Giusti Costruzioni Srl,055 895 3556,Toscana,Firenze,http://www.giusticostruzioni.it/,,,
2026-05-07,Ottimale,80.0,Costruzioni & Progetti Srl | Impresa Edile Toscana,055 436 0409,Toscana,Firenze,https://www.costruzionieprogetti.com/,,https://www.linkedin.com/company/costruzioni-progetti-srl,
